,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
893,@la_patilla Si Australia se enfrenta a Facebook le van a hacer como a Trump y los van a borrar del internet....,  patilla si australia se enfrenta a facebook le van a hacer como a trump y los van a borrar del internet    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
894,RT @cuestion_p: #Dato. Dimar Torres fue ejecutado después del acuerdo de paz. Los mandos de las unidades que lo ejecutaron vienen de ser pr…,  dato  dimar torres fue ejecutado despu s del acuerdo de paz  los mandos de las unidades que lo ejecutaron vienen de ser pr ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
897,🌎#Mundo | #Heladas en EU: #Texanos recurren a los perros y al ingenio para encontrar calor y agua.… https://t.co/XaJ6AaidhE,  mundo    heladas en eu   texanos recurren a los perros y al ingenio para encontrar calor y agua    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
898,ዘስካክሕ ግፍዕታት ጭፍራ ወያነ  https://t.co/zQb1hAW8ZB,                      ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
899,"RT @inaoe_mx: #AtenciónTodos el INAOE los invita hoy a la observación nocturna virtual con Israel Morales  y a la charla ""Un paseo por el U…",  atenci ntodos el inaoe los invita hoy a la observaci n nocturna virtual con israel morales  y a la charla  un paseo por el u ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
902,"RT @mjrowland68: Who needs Facebook?!  
@abcnews https://t.co/5egre00hTX", who needs facebook        ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
903,RT @los_year: I'm not entirely sure but I'm pretty sure I got a 60 day ban on facebook for this picture https://t.co/bSzgSfSPHE, i m not entirely sure but i m pretty sure i got a 60 day ban on facebook for this picture  ,0.16666666666666666,0.9259259259259259,negative,0.371,0.441,0.188,-0.5517
904,"I help moderate a @USWNT group on Facebook with three other excellent folks, and we had a bash at making a mini pod… https://t.co/v0bxaMJygu",i help moderate a   group on facebook with three other excellent folks  and we had a bash at making a mini pod   ,0.2916666666666667,0.6916666666666668,positive,0.0,0.714,0.286,0.7506
905,Is Nick Clegg still trying to fix facebook's global image? Facebook Australia: PM Scott Morrison 'will not be intim… https://t.co/36zsCwMctf,is nick clegg still trying to fix facebook s global image  facebook australia  pm scott morrison  will not be intim   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
906,"RT @herbert_edge: @CNN Why are people blaming Facebook?  Australia is essentially saying “If Joe shares an article in a post, Facebook has…",   why are people blaming facebook   australia is essentially saying  if joe shares an article in a post  facebook has ,0.0,0.3,negative,0.15,0.748,0.103,-0.25
907,"RT @inkl: We've said it before, and we'll say it again. 

You don't need Facebook to get your news — you need inkl.  It's curated, premium,…", we ve said it before  and we ll say it again    you don t need facebook to get your news   you need inkl   it s curated  premium  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
909,Quiero borrar tres años de recuerdos de facebook.,quiero borrar tres a os de recuerdos de facebook ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
910,https://t.co/vA5U8Zhm4L, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
911,"Pro tip for anyone likely to be questioned by Billy TK, keep an A4 size printout of his facebook post(s?) screaming… https://t.co/UWN1QT9dmj",pro tip for anyone likely to be questioned by billy tk  keep an a4 size printout of his facebook post s   screaming   ,0.0,1.0,negative,0.174,0.826,0.0,-0.4588
912,"RT @guardian: Facebook's botched Australia news ban blocks health departments, charities and its own pages https://t.co/KFucZ9RAON", facebook s botched australia news ban blocks health departments  charities and its own pages  ,0.6,1.0,negative,0.294,0.535,0.171,-0.3182
913,"Lbry is the future of social media a platform where you don’t get censored. Facebooks time is coming to an end,  yo… https://t.co/50UTUptV49",lbry is the future of social media a platform where you don t get censored  facebooks time is coming to an end   yo   ,0.016666666666666666,0.09583333333333333,negative,0.074,0.926,0.0,-0.1531
914,"""Facebook has always seen the world through an engineer’s eyes—that is, through Zuckerberg’s. His tendencies, espec… https://t.co/OSx8sRkER9", facebook has always seen the world through an engineer s eyes that is  through zuckerberg s  his tendencies  espec   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
916,"RT @AytoXalapa: Impulsan uso de espacios deportivos de forma controlada y segura.
👉🏽 https://t.co/ANTGQO32pr
#Xalapa https://t.co/TK4MW7acoh", impulsan uso de espacios deportivos de forma controlada y segura        xalapa  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
917,今日の打ち合わせGoogle Meet使ってみるか。大概、Facebookで済んじゃってるんだけどな。。。,        google meet          facebook                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
921,"RT @faollan_art: sweet mommy gf 
https://t.co/fP1pOx9rVe
https://t.co/VV3WHrnNjg https://t.co/RABX9zM0OO", sweet mommy gf       ,0.35,0.65,positive,0.0,0.4,0.6,0.4588
922,"RT @PatyGName: Pero no es solo Facebook quien está metido en el tema, pues la ley propuesta también aplica para Google y sus búsquedas.  Au…", pero no es solo facebook quien est  metido en el tema  pues la ley propuesta tambi n aplica para google y sus b squedas   au ,0.0,0.0,negative,0.095,0.905,0.0,-0.296
924,"In Australia, Facebook’s ban on sharing news stories has sent publishers’ traffic tumbling https://t.co/olPxxGsxfT via @NiemanLab",in australia  facebook s ban on sharing news stories has sent publishers  traffic tumbling   via  ,0.0,0.0,negative,0.196,0.652,0.152,-0.2023
925,"RT @MizzimaNews: LIVE: ငြိမ်းချမ်းစွာ ဆန္ဒထုတ်နေတဲ့ ပြည်သူတွေကို ဖြိုခွင်းဖို့စတင်ကြေငြာ

https://t.co/elXugDiwZb", live                                                                      ,0.13636363636363635,0.5,neutral,0.0,1.0,0.0,0.0
928,Let’s don’t mention FACEBOOK 🥴 https://t.co/UznTqtc6nb,let s don t mention facebook    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
929,I remember when someone was so obsessed w me on here they leaked my nudes &amp; even found my Facebook and where I live… https://t.co/filII4a4om,i remember when someone was so obsessed w me on here they leaked my nudes  amp  even found my facebook and where i live   ,-0.18181818181818182,0.75,negative,0.193,0.807,0.0,-0.5486
931,【Facebookあるある】自分だけ同窓会に誘われてないことが判明する  asdfghdove, facebook                            asdfghdove,0.0,0.0,neutral,0.0,1.0,0.0,0.0
932,RT @thebarnadech: 🤩แอร์เชิงพาณิชย์อีก 1 รุ่นที่น่าจับตามอง กับ Cassette sky air รุ่น FCFC-DV2S รุ่นนี้มาพร้อมกับ ระบบอินเวอร์เตอร์ ประหยัดไ…,                     1                        cassette sky air      fcfc dv2s                                              ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
933,"RT @demilovatobr: O trailer da docu-series de Demi Lovato, ""Dancing with the Devil"" fechou as primeiras 24 horas com 8.5 milhões de visuali…", o trailer da docu series de demi lovato   dancing with the devil  fechou as primeiras 24 horas com 8 5 milh es de visuali ,0.0,0.0,negative,0.18,0.82,0.0,-0.6597
936,"RT @5ecretNumberITA: Hi @VineEnt_Music @5ecretNumber ?우리는 회원들이 Twitter, Facebook,Instagram 등에서 업로드하고 더 활동 적이기를 바랍니다.

그 이유는 Brand Reputatio…", hi   music             twitter  facebook instagram                                  brand reputatio ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
937,https://t.co/TX1Oys9IBb, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
939,RT @ElPitazoTV: Bryan Perdomo (19) cometió actos lascivos con una niña de 12 años a quien obligó a enviarle fotos sexuales que luego subió…, bryan perdomo  19  cometi  actos lascivos con una ni a de 12 a os a quien oblig  a enviarle fotos sexuales que luego subi  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
940,Lmao I really teared up looking at facebook profiles huh,lmao i really teared up looking at facebook profiles huh,0.4,0.6,positive,0.0,0.672,0.328,0.5994
941,Facebook c'est vraiment des salopes.c'est une poubelle ce réseau social(comme twitter en fait).c'est rempli de nazi… https://t.co/ydWXloTvh7,facebook c est vraiment des salopes c est une poubelle ce r seau social comme twitter en fait  c est rempli de nazi   ,0.03333333333333333,0.06666666666666667,neutral,0.0,1.0,0.0,0.0
942,"Cupom para loja Shop5795458 Store(Aliexpress)
Fones e Smartwatchs Haylou 
U$2(R$11,58) de desconto em pedidos de US… https://t.co/ZTkw1uLv3B",cupom para loja shop5795458 store aliexpress  fones e smartwatchs haylou  u 2 r 11 58  de desconto em pedidos de us   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
944,RT @bistroongaetzrd: Hey @DoorDash One of your employees is directly soliciting me on @Facebook . I’m pretty sure that’s against their poli…, hey   one of your employees is directly soliciting me on     i m pretty sure that s against their poli ,0.2833333333333333,0.762962962962963,positive,0.0,0.718,0.282,0.6705
945,RT @TheBlogger_in: Daily Crunch: Facebook’s Australian news ban is pretty broad https://t.co/aKIrC50g9E, daily crunch  facebook s australian news ban is pretty broad  ,0.078125,0.328125,negative,0.261,0.507,0.232,-0.1027
946,"jasa tambah follower twitter, instagram dan like fanspage facebook (CP: 085726878637BBm: 7C9897F7)JualBang Iklan_Kamu cepiklepi",jasa tambah follower twitter  instagram dan like fanspage facebook  cp  085726878637bbm  7c9897f7 jualbang iklan kamu cepiklepi,0.0,0.0,positive,0.0,0.857,0.143,0.3612
947,https://t.co/s41xU5vB34, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
948,"2月19日(金)　池上ら京　ランチ&amp;テイクアウトメニュー
魚直売の詳細はLINEかFacebookを見て下さいね～☺️ https://t.co/CEoI4pkTuV",2 19              amp                   line facebook            ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
949,"RT @DMForoUnivision: ¿Están votando por @DulceMaria en los Fans Choice Awards 2021? 

— Instagram: https://t.co/ClyjKLyuMo
— Facebook: http…",  est n votando por   en los fans choice awards 2021      instagram      facebook  http ,0.0,0.0,positive,0.0,0.786,0.214,0.4588
950,"@jairbolsonaro TERÇA LIVRE TV
🇧🇷 Boletim da Noite desta quinta-feira:
Portal Terça Livre: https://t.co/Q3dIs8ItFf… https://t.co/xOCcVCvtxx",  ter a livre tv    boletim da noite desta quinta feira  portal ter a livre     ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
953,"RT @MewSuppasitAUS: Good Mewning @MSuppasit’s stubborn babies/lovely batteries! 

It’s a new day and that means it’s time to vote for #MSSx…", good mewning   s stubborn babies lovely batteries    it s a new day and that means it s time to vote for  mssx ,0.4454545454545455,0.6015151515151516,positive,0.111,0.615,0.275,0.6124
954,Pleeeease @Facebook #unblock me &amp; let me post the info about pop-up FAST test sites in Rochdale tomorrow and Saturd… https://t.co/xygSK19ss8,pleeeease    unblock me  amp  let me post the info about pop up fast test sites in rochdale tomorrow and saturd   ,0.2,0.6,neutral,0.0,1.0,0.0,0.0
955,https://t.co/9fyQ65ENJw, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
956,RT @terronk: New rule: NYT can continue their four year long smear campaign of Facebook once their own level of GDPR compliance surpasses t…, new rule  nyt can continue their four year long smear campaign of facebook once their own level of gdpr compliance surpasses t ,0.22878787878787876,0.6181818181818182,negative,0.111,0.889,0.0,-0.3612
957,"RT @PatyGName: Además, Facebook decidió bloquear páginas de comunicación del gobierno de Australia, incluyendo a los servicios de emergenci…", adem s  facebook decidi  bloquear p ginas de comunicaci n del gobierno de australia  incluyendo a los servicios de emergenci ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
958,RT @BradleyVis: My speech on the abhorrent abuse and genocide actively being perpetrated against the Uyghur people and other Turkic Muslims…, my speech on the abhorrent abuse and genocide actively being perpetrated against the uyghur people and other turkic muslims ,-0.3194444444444444,0.5916666666666667,negative,0.312,0.602,0.086,-0.7906
961,"RT @cancionoscopio: Desde el 23 de febrero hasta el 31 de marzo daré un taller de poesía , modalidad online con  @PalacioPortales en el lin…", desde el 23 de febrero hasta el 31 de marzo dar  un taller de poes a   modalidad online con    en el lin ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
963,https://t.co/Tw9JBSGFVA, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
964,"RT @IndicBookClub: #1000ReviewersClub update.
You can also read the update on our Facebook group at https://t.co/ggbFKnXdoQ
https://t.co/FS…",  1000reviewersclub update  you can also read the update on our facebook group at    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
966,@GMA https://t.co/hHqu9x4IYG,   ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
968,@CarmenS13729548 Signed and shared on Facebook.,  signed and shared on facebook ,0.0,0.0,positive,0.0,0.625,0.375,0.34
970,Almost ready! https://t.co/3FAQkDnIUW https://t.co/dBp0W0JgtH,almost ready     ,0.2,0.5,positive,0.0,0.312,0.688,0.2975
971,"RT @MSuppasitTrends: [T-POP TOP CHART FB POLL]

WEEK 2 - 5th DAY  to VOTE for #GOODDAYbyMEW 

⏰00:01 to 24:00 TH TIME

👉 https://t.co/sLp2d…",  t pop top chart fb poll   week 2   5th day  to vote for  gooddaybymew    00 01 to 24 00 th time     ,0.5,0.5,positive,0.0,0.909,0.091,0.2023
973,Segundo día de Ciclo de intercambio de Experiencias: A 100 días de la implementación de la Reforma Laboral.… https://t.co/d6zNJaiSlh,segundo d a de ciclo de intercambio de experiencias  a 100 d as de la implementaci n de la reforma laboral    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
974,"RT @PatyGName: Como respuesta, Facebook básicamente decidió eliminar las noticias de Australia de su sitio. Las personas (medios y usuarios…", como respuesta  facebook b sicamente decidi  eliminar las noticias de australia de su sitio  las personas  medios y usuarios ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
977,"La Santa Misa, Jueves después de Ceniza. https://t.co/oDjrrxlUWT a través de @FacebookWatch",la santa misa  jueves despu s de ceniza    a trav s de  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
978,"RT @jobsts: @Vic_Rollison Train of thought of #LNP is beyond me!

#Facebook lets people/companies create free pages OWNED by them to allow…",   rollison train of thought of  lnp is beyond me    facebook lets people companies create free pages owned by them to allow ,0.4,0.8,positive,0.0,0.711,0.289,0.743
